Time_hours,DO_observed,DO_simulated,Residuals
0,8.41272727272727,8.41272727272727,0
1,8.50116666666667,8.39223377851331,-0.108932888153364
2,8.47166666666667,8.37238309588007,-0.0992835707865947
3,8.44191666666667,8.35309954600468,-0.0888171206619894
4,8.33975,8.33454159426217,-0.00520840573783232
5,8.23633333333333,8.31686045292807,0.0805271195947377
6,8.13991666666667,8.3002000811784,0.160283414511728
7,8.122,8.28471854361187,0.162718543611874
8,8.10583333333333,8.27040750496043,0.164574171627097
9,8.09366666666667,8.25715958040055,0.163492913733876
10,8.05358333333333,8.24487231260912,0.191288979275789
11,8.00283333333333,8.23344817176344,0.230614838430109
12,7.991,8.22279455554118,0.231794555541178
13,8.01258333333333,8.21282378912042,0.200240455787087
